Name;Starter_Ideas;Ambition;Trigger;Idea1;Idea2;Idea3;Idea4;Idea5;Idea6;Idea7;Adjective;Country
CAB_ideas;Fort Defence = 0.15 && Land leader maneuver = 1;Discipline = 0.05;tag = Carib;River Trade = Trade Efficiency = 0.1;Poisonous Warfare = Infantry Combat Ability = 0.1;Resistance towards the Pailanti'po = Morale of armies = 0.1;Rainforests of the Guyana = Attrition for enemies = 1;Carib Seafarers = Colonist = 1;Religious Syncretism = Tolerance of Heathens = 2;Integrate the Garifuna = National manpower modifier = 0.1;Cariban;Carib
BEN_ideas;Morale of armies = 0.1 && National manpower modifier = 0.1;Land fire damage = 0.1;tag = Benin;Curb the Uzama = Legitimacy = 1;Isiatua = Siege ability = 0.1;Appointment of the Onotueyevbo = National tax modifier = 0.1;The Walls of Benin = Fort Defence = 0.1;Benin Guilds = Goods produced modifier = 0.1;Adoption of Benin Customs = Max promoted culture = 1;Regulation of Trade = Trade Efficiency = 0.1;Beninese;Benin
BRE_ideas;Missionary strength = 0.02 && National tax modifier = 0.1;Missionaries = 1;tag = Bremen && tag = Verden && ;Lex Saxonum = Diplomatic Reputation = 1;Memories of Verden = Tolerance of True Faith = 2;Deep Pockets = Improve relations = 0.15;Free Imperial City of Bremen = Trade Efficiency = 0.1;Vegesack Harbor = Provincial trade power = 0.10;Bremish Walls = Fort Defence = 0.25;Foundation of Bremerhaven = Ship cost = -0.1;Bremian;Bremen
SHL_ideas;National manpower modifier = 0.15 && National unrest = -1;Light ship combat ability = 0.15;tag = Holstein;Limes Saxoniae = Fort Defence = 0.1;Between a Kingdom and the Empire = Diplomatic Reputation = 1;'Ewich Tosamende Ungedelt' = Stability cost modifier = -0.1;Kieler Umschlag = Merchants = 1;Reunification of the Holsteiner Lands = National tax modifier = 0.1;The Trade of Two Seas = Global trade power = 0.1;Danish Protest Pigs = Legitimacy = 1;Holsteinian;Holstein
HES_ideas;National tax modifier = 0.1 && Diplomatic Reputation = 1;Mercenary maintenance = -0.15;tag = Hesse;Break the Power of the Estates = Stability cost modifier = -0.1;Marburg University = Idea cost = -0.1;Welcome the Reformers = Religious Unity = 0.25 && Church power modifier = 0.05;Receive Religious Immigrants = Development cost = -0.1;Modernization of the Hessian Army = Discipline = 0.05;Hessian Mercenaries = Land force limit modifier = 0.25;Economic Reforms = Production Efficiency = 0.1;Hessian;Hesse
ARK_ideas;Light ship cost = -0.20 && Max promoted culture = 1;Light ship combat ability = 0.15;tag = Arakan;Mrauk U Dynasty = Legitimacy = 1;Rohingya Immigrants = Tolerance of Heathens = 2;Bay of Bengal Trade = Merchants = 1;Magh and Ferenghi = Privateer efficiency = 0.15 && Sailor maintenance = -0.05;Buddhist Sultans = Diplomatic Reputation = 1;Muslim Advisors = Advisor cost = -0.1;Arakanese Trade Contracts = Trade Efficiency = 0.1;Arakani;Arakan
NOL_ideas;Attrition for enemies = 1.0 && Cavalry combat ability = 0.1;Missionaries = 1;tag = Northumberland;Secure Percy Rule = Legitimacy = 1;The Memory of Northumbrian Hegemony = Cost to fabricate claims = -0.25;Cradle of British Christianity = Tolerance of True Faith = 1;A Land of Castles = Fort maintenance = -0.15;Lindisfarne Gospels = Yearly prestige = 1;The Literary and Philosophical Society = Idea cost = -0.1;Taking Coals to Newcastle = Goods produced modifier = 0.1;Northumbrian;Northumberland
MUN_ideas;Yearly papal influence = 1 && Church power modifier = 0.05 && Global trade power = 0.1;Missionary strength vs heretics = 0.02;tag = Münster;Great Procession = Tolerance of True Faith = 2;Erbmänner = Stability cost modifier = -0.10;Founding of Monasteries = Missionaries = 1;Cities of Peace = Diplomatic Reputation = 1;Soldiers from the Imperial Armies = Discipline = 0.05;Bommen Berend = Land fire damage = 0.1;Support the Schools = Institution spread = 0.1;Münster;Münster
THU_ideas;Leader without upkeep = 1 && Diplomat = 1;Improve relations = 0.2;tag = Thuringia;The Partition of Leipzig = Legitimacy = 1;Fortifications of Erfurt = Fort Defence = 0.2;Protector of Reformers = Tolerance of Heretics = 2;Salana University = Administrative Technology Cost = -0.1;The Saxon Duchies = Chance of new heir = 0.5;Weimar Classicism = Idea cost = -0.1;Expansive Marriage Policy = Diplomatic relation = 1;Thuringian;Thuringia
BTI_ideas;Tolerance of Heathens = 3 && Core-Creation Cost = -0.15;National manpower modifier = 0.2;tag = Semien;Legacy of Queen Judith = Morale of armies = 0.1;Mountain Kingdom = Fort maintenance = -0.1;Kebra Negast = Aggressive expansion impact = -0.10;Builders and Artisans = Development cost = -0.1;Gideon Dynasty = Legitimacy = 1;Lost Tribe of Beta Israel = Advisor cost = -0.15;Haskalah = Institution spread = 0.1;Beta Israel;Semien
CAT_ideas;Merchants = 1 && Light ship cost = -0.15;Morale hit when losing a ship = -0.2;tag = Catalonia && tag = Valencia && tag = Majorca && ;Consulate of the Sea = Navy Tradition = 1;Consell de Cent = Advisor cost = -0.1;Constitution of Catalonia = National unrest = -1;Fortifying Catalonia = Fort maintenance = -0.1;Miquelets = Manpower recovery speed = 0.15;'Lliures o Morts' = Morale of armies = 0.10;Forges of Catalonia = Production Efficiency = 0.1;Catalonian;Catalonia
LNA_ideas;Provincial trade power = 0.10 && National manpower modifier = 0.1;Development cost = -0.1;tag = Lan Na;Legacy of Mangrai = Legitimacy = 1;A Million Rice Paddies = Goods produced modifier = 0.1;Waters of the Naga = National tax modifier = 0.1;The White Elephant = Tolerance of True Faith = 2;Red and Black Vassals= Max promoted culture = 1;Elephant Charge = Cavalry flanking ability = 0.5;Dynastic Spread = Diplomatic relation = 1;Lan Nan;Lan Na
PGR_ideas;Fort Defence = 0.1 && Tolerance of Heathens = 2;Trade Efficiency = 0.1;tag = Pagarruyung;Tantric Legacy = Missionary strength = 0.02;Gold Trade = Global trade power = 0.1;Istano Basa = Legitimacy = 1;Rajo Tigo Selo = National unrest = -1;High Education = Institution spread = 0.1;Rumah Gadang = Yearly prestige = 1;Matrilineal Culture = Stability cost modifier = -0.1;Pagarruyungan;Pagarruyung
CMI_ideas;Goods produced modifier = 0.1 && Fort maintenance = -0.1;National manpower modifier = 0.15;tag = Miao;Sacrificing to the Spirits = Tolerance of True Faith = 2;Dragon Boat Festivals = National unrest = -1;Unity of the tribes = Morale of armies = 0.1;Miao Silver = Yearly prestige = 1;Customary Marriage Laws = Stability cost modifier = -0.1;Mountain Retreats = Attrition for enemies = 1;Legacy of the Miao Rebellions = Yearly Army Tradition From Battles = 0.5;Miao;Miao
BAD_ideas;Fort maintenance = -0.1 && Caravan power = 0.2;Infantry Cost = -0.1;tag = Baden;Hot Springs = Yearly prestige = 1;Legacy of the House of Zähringen = Legitimacy = 1;Active Diplomacy = Diplomat = 1;Cuius Regio, Eius Religio = Tolerance of Heretics = 2;Reuinification of Baden = Stability cost modifier = -0.1;Diplomatic Expansion = Aggressive expansion impact = -0.15;Grand Duchy of Baden = Yearly prestige decay = -0.01;Badenese;Baden
SDY_ideas;Caravan power = 0.2 && Attrition for enemies = 1.0;Diplomatic Reputation = 1;tag = Sadiya;Land of Glory = Morale of armies = 0.1;Crossroad of Religions = Tolerance of Heathens =2;Hills and Jungles = Fort Defence = 0.15;Temples of Sadiya = Yearly prestige = 1;Dihang = Trade Efficiency = 0.1;Reform the Sadiya Armies = Infantry Combat Ability = 0.1;Black Tea = Production Efficiency = 0.1;Sadiyan;Sadiya
MLB_ideas;Looting speed = 0.25 && Shock damage received = -0.1;Fort Defence = 0.15;tag = Manipur;Sanamahism = National unrest = -1;Martial Traditions = Morale of armies = 0.1;Kingdom of the Meitei = Legitimacy = 1;Mayek = Tolerance of True Faith = 2;Unite the Hill Tribes = National manpower modifier = 0.1;Bengali Influence = Diplomatic relation = 1;Far-Reaching Diplomacy = Diplomatic Reputation = 1;Manipuri;Manipur
PEG_ideas;Provincial trade power = 0.10 && Merchants = 1;Development cost = -0.1;tag = Pegu;Riches of Pegu = Trade Efficiency = 0.1;Martabans = Goods produced modifier = 0.1;Dhammazedi Pyatton = Tolerance of True Faith = 2;Ramannadesa = Morale of armies = 0.1;Dynamic Warfare = Military Technology Cost = -0.1;Buddhist Kingship = Legitimacy = 1;Mon Diaspora = Diplomatic Reputation = 1;Pegu;Pegu
KIC_ideas;Domestic trade power = 0.1 && National tax modifier = 0.1;Legitimacy = 1;tag = Kiche;Blessings of Tohil = Production Efficiency = 0.1;Ilo'kab traditions = Yearly Army Tradition = 0.5;Wealth of the Tamub = Goods produced modifier = 0.1;The Ball Game = Diplomatic Reputation = 1;Titulos = Stability cost modifier = -0.1;K'iq'ab's Vengeance = Morale of armies = 0.1;Popol Vuh = Yearly prestige = 1;Kiche;Kiche
LDK_ideas;Tolerance of True Faith = 2 && Diplomatic relation = 1;Fort Defence = 0.2;tag = Ladakh;The Two Kingdoms of Ladakh = Yearly prestige = 1;Fortified Mountain Cities = Fort maintenance = -0.2;Wool from the Roof of the World = Goods produced modifier = 0.1;Construction of Great Monasteries = Construction Cost = -0.1;La dvags rgyal rabs = Stability cost modifier = -0.1;A Kingdom United = Legitimacy = 1;Invite Far-Away Traders = Trade Efficiency = 0.1;Ladakhi;Ladakh
ZIM_ideas;Goods produced modifier = 0.1 && Yearly inflation reduction = 0.1;Development cost = -0.1;tag = Mutapa;Mwenemutapa = Discipline = 0.05;Rekindling The Royal Fires = Stability cost modifier = -0.1;Mutapa Architecture = Fort maintenance = -0.1;Spokesman before the Dead = Legitimacy = 1 && Devotion = 1;Elected Administrators = National tax modifier = 0.1;Curva = Trade Efficiency = 0.1;Controlling the Mutapan Riches = Domestic trade power = 0.2;Mutapan;Mutapa
BAL_ideas;Fort maintenance = -0.1 && Looting speed = 0.25;Land force limit modifier = 0.2;tag = Baluchistan;Natural Defenses = Attrition for enemies = 1.0;Hani and Sheh Mureed = Shock damage received = -0.1;Khan of the Baloch = Legitimacy = 1;Reorganization of the Army = National manpower modifier = 0.15;Control the Overland Trade = Domestic trade power = 0.1;Chiefs and Landlords = National tax modifier = 0.1;Baluchi Leadership = Yearly Army Tradition = 0.5;Baluchistani;Baluchistan
ORL_ideas;Fort Defence = 0.2 && Global trade power = 0.1;Monarch diplomatic skill = 1;tag = Orleans;Monsieur d'Orleans = Yearly prestige = 1;The Maid of Orleans = Morale of armies = 0.1 && May recruit female generals = yes;Faith and Devotion = Tolerance of True Faith = 2;Saffron of Boynes = Production Efficiency = 0.1;Chateaux of the Loire Valley = Construction Cost = -0.1 && Construction time = -0.1;Calvin and Molière = Idea cost = -0.1;French Language in All Courts = ;Orleanaise;Orleans
ORM_ideas;Merchants = 1 && Trade power abroad = 0.1;Sailor maintenance = -0.1;tag = Hormuz;A Vast Emporium = Trade Efficiency = 0.1;Protecting the Islands = Fort Defence = 0.2;Reform the Moqarrariya = Stability cost modifier = -0.1;Far-reaching Diplomacy = Diplomatic relation = 1 && Diplomatic Reputation = 1;Maintain Trading Monopoly = Global trade power = 0.1;Develop Qeshm and Hormuz = Development cost = -0.1;Hormuzi Naval Expansion = Naval force limit modifier = 0.25;Hormuzi;Hormuz
KGR_ideas;Attrition for enemies = 1.0 && National tax modifier = 0.1;National unrest = -1;tag = Kangra;Katoch Lineage = Yearly prestige decay = -0.01;Riches of the Kangra Valley = National manpower modifier = 0.1;Martial Heritage = Morale of armies = 0.1;Control of the Hill Forts = Fort maintenance = -0.1 && Garrison size = 0.1;Strengthen the Mountain Trade = Caravan power = 0.15;Pahari Painting = Yearly prestige = 1;Tigers of the Himalayas = Discipline = 0.05;Kangri;Kangra
KAS_ideas;Trade Efficiency = 0.1 && National unrest = -1;Domestic trade power = 0.1;tag = Yarkand;Northern Silk Road = Caravan power = 0.2;Altishahr = National tax modifier = 0.1;Tarikh-i-Rashidi = Diplomatic Reputation = 1;Empower the Khojas = Tolerance of True Faith = 2 && Devotion = 0.5;Holy Warriors = Morale of armies = 0.1;Black Mountain and White Mountain = National manpower modifier = 0.1;Encourage Tarim Trade = Provincial trade power = 0.15;Yarkand;Yarkand
LUX_ideas;Production Efficiency = 0.1 && National garrison growth = 0.25;Siege ability = 0.10;tag = Luxembourg;Imperial Legacy = Diplomatic Reputation = 1;The Ardennes = Fort Defence = 0.2;The Moselle Trade = Trade Steering = 0.15;The Fortress of Luxembourg = Fort maintenance = -0.15;The Spanish Road = Manpower recovery speed = 0.1;The Grand Duchy of Luxembourg = Diplomatic relation = 1;Rivals On All Sides = Diplomat = 1;Luxembourgian;Luxembourg
LON_ideas;Tolerance of True Faith = 2 && National tax modifier = 0.1;Production Efficiency = 0.1;tag = León;Heritage of the Reconquista = Yearly Army Tradition = 0.5;Leonese Cortes = National unrest = -1;Conquest of the New World = Colonist = 1;School of Salamanca = Idea cost = -0.10;Expand the Leonese Navy = Naval force limit modifier = 0.25;Patronize the Leonese Language = Yearly prestige = 1;Leonese Nationalism = Infantry Combat Ability = 0.1;Leonese;León
CYI_ideas;Fort Defence = 0.2 && Shock damage received = -0.1;Manpower recovery speed = 0.1;tag = Yi;Strengthen the Yi Caste System = Stability cost modifier = -0.1;Deep in the Mountains = Attrition for enemies = 1.0;Chain of Zimo Domains = Reinforce speed = 0.15;Yi Solar Calendar = National tax modifier = 0.1;Promote the Bimoism = Tolerance of True Faith = 2;Renovate the Skyward Tombs = Legitimacy = 1 && Devotion = 1;Children of the Black Tiger = Morale of armies = 0.1;Yi;Yi
NZH_ideas;Construction Cost = -0.1 && Fort maintenance = -0.10;Cost to fabricate claims = -0.25;tag = Nizhny Novgorod;At The Confluence Of Giants = Caravan power = 0.20;Crossroads Of Nations = Development cost = -0.1;Issue Land Reforms = National tax modifier = 0.10;Citadel Of Russia = Fort Defence = 0.10;To The East! = Colonist = 1;Open Up The River Trade = Trade Efficiency = 0.10;Russian Ambition = Culture conversion cost = -0.15;Nizhny Novgorodian;Nizhny Novgorod
SMI_ideas;Religious Unity = 0.3 && National manpower modifier = 0.1;Missionary strength = 0.01;tag = Sapmi;Land of the Midnight Sun = Attrition for enemies = 1;Protection of Reindeer Herds = National tax modifier = 0.10;Regulate Trade with the Southerners = Merchants = 1;Encourage growth of the Winter Market = Provincial trade power = 0.1;Defend the Noaidi Traditions = Tolerance of True Faith = 2;Living Off the Land = Land Attrition = -0.1;Standardize Literary Language = Stability cost modifier = -0.1;Sami;Sapmi
MAZ_ideas;Land force limit modifier = 0.2 && Cavalry combat ability = 0.1;National unrest = -1;tag = Mazovia;Piast Legacy = Yearly prestige = 1;Mazovian Frontier = Fort Defence = 0.2;Between Monk, Eagle and Purse = Diplomatic relation = 1;Szlachta Zasciankowa = Cavalry cost = -0.1;Mazovian Lawmaking = Stability cost modifier = -0.1;Sejmy i Sejmiki = Legitimacy = 1;Central Emporium = Provincial trade power = 0.25;Mazovian;Mazovia
GAL_ideas;Light ship cost = -0.15 && Navy Tradition = 1;Merchants = 1;tag = Galicia;The Way of St. James = National tax modifier = 0.1;Galicia la Bella = Fort Defence = 0.2;Rein in the Cities = Stability cost modifier = -0.1;Galician Shipyards = Ship durability = 0.05;Santiago y Cierra! = Morale of armies = 0.1;Sailors of the Cantabrian Sea = Morale hit when losing a ship = -0.2;Irmandinos = Infantry Combat Ability = 0.1;Galician;Galicia
NEV_ideas;Infantry Cost = -0.1 && Yearly papal influence = 2;Infantry Combat Ability = 0.1;tag = Nevers;Forges of Nivernais = Production Efficiency = 0.1;Commentaire sur la Coutume du Pays et Duché de Nivernais= Stability cost modifier = -0.1;Faience Production = Goods produced modifier = 0.1;True Frenchmen = Morale of armies = 0.1;Bridges of the Loire = Fort Defence = 0.2;Morvan Wet Nurses = Manpower recovery speed = 0.1;Greatest Palace of the Loire Valley = Yearly prestige = 1;Neveriase;Nevers
MED_ideas;Stability cost modifier = -0.1 && Trade Steering = 0.1;Diplomatic Reputation = 1;tag = Medri Bahri;Kings of the Sea = Trade Efficiency = 0.1;Christian Legacy = Tolerance of True Faith = 2;Diplomatic Flexibility = Diplomat = 1;Strengthen Central Rule = National tax modifier = 0.1;Independent Traditions = Morale of armies = 0.1;Promote the Red Sea Trade = Domestic trade power = 0.15;Princely Ambition = Aggressive expansion impact = -0.1;Medri Bahri;Medri Bahri
CDL_ideas;Tolerance of Heretics = 2 && National manpower modifier = 0.1;Goods produced modifier = 0.1;tag = Dali;Renovate the City of Jumie = Yearly prestige = 1;The Tea-Horse Route = Caravan power = 0.2;Confucian Influences = National tax modifier = 0.1;Teachings of Buddha = National unrest = -1;Benzhu Worship = Stability cost modifier = -0.1;Rice Terraces = Development cost = -0.1;Dian Bronze = Production Efficiency = 0.1;Dali;Dali
JMN_ideas;Core-Creation Cost = -0.15 && Land leader shock = 1;Land Maintenance modifier = -0.05;tag = Jan Mayen;Of Noble Bearing = Yearly prestige = 1;The Right to Bear Arms = Infantry Combat Ability = 0.2;Grizzly Terrain = Attrition for enemies = 1;Keeping our Bearings = Naval attrition = -0.15;Polarized Nation = Max promoted culture = 2;Come Bearing Gifts = Improve relations = 0.3;Expand the Bearocracy = Development cost = -0.1;Jan Mayen;Jan Mayen
TRT_ideas;National tax modifier = 0.10 && Tolerance of True Faith = 2;Diplomatic Reputation = 1;tag = Tirhut;Scholars and Poets = Advisor cost = -0.1;Gateway to India = Trade Efficiency = 0.1;Brahmin Kings = Yearly prestige = 1;Purbias = Land fire damage = 0.1;Riverine Landscape = Attrition for enemies = 1.0;Tirhuta = Stability cost modifier = -0.1;Indigo & Cash Crops = Goods produced modifier = 0.1;Tirhuti;Tirhut
